invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
5725,WALM058,Port Arthur,Home and lifestyle,15,3,23-11-2023,18:01:00,Credit card,6,0.33,45
5726,WALM066,Grapevine,Fashion accessories,58,3,07-12-2020,17:26:00,Credit card,7,0.33,174
5727,WALM015,Grand Prairie,Home and lifestyle,66,2,05-12-2022,18:54:00,Credit card,5,0.48,132
5728,WALM045,Missouri City,Fashion accessories,15,2,06-11-2021,17:14:00,Ewallet,5,0.48,30
5729,WALM016,Brownsville,Home and lifestyle,31,2,23-11-2021,15:39:00,Credit card,5,0.48,62
5730,WALM097,Alice,Fashion accessories,15,3,11-11-2022,17:29:00,Credit card,5,0.18,45
5731,WALM049,North Richland Hills,Home and lifestyle,69,1,05-12-2021,20:41:00,Credit card,5,0.48,69
5732,WALM002,Dallas,Fashion accessories,45,1,17-11-2020,16:18:00,Credit card,3,0.36,45
5733,WALM063,Georgetown,Home and lifestyle,79,2,29-12-2022,16:45:00,Credit card,7,0.33,158
5734,WALM051,New Braunfels,Fashion accessories,34,3,31-12-2023,15:13:00,Credit card,5,0.57,102
5735,WALM100,Canyon,Home and lifestyle,26,2,06-12-2023,16:51:00,Credit card,4,0.18,52
5736,WALM088,Cleburne,Fashion accessories,31,2,19-12-2020,19:42:00,Credit card,3,0.33,62
5737,WALM088,Cleburne,Home and lifestyle,64,1,01-12-2020,15:56:00,Credit card,3,0.33,64
5738,WALM004,Austin,Fashion accessories,41,3,27-12-2020,20:31:00,Credit card,6,0.48,123
5739,WALM093,Angleton,Home and lifestyle,77,1,31-12-2020,20:59:00,Credit card,5,0.33,77
5740,WALM064,Bedford,Fashion accessories,79,1,18-11-2021,18:39:00,Credit card,4,0.33,79
5741,WALM044,Pharr,Home and lifestyle,24,3,09-12-2022,17:49:00,Credit card,4,0.48,72
5742,WALM015,Grand Prairie,Fashion accessories,32,3,05-12-2022,18:40:00,Credit card,7,0.48,96
5743,WALM072,Lancaster,Home and lifestyle,77,2,22-12-2022,16:22:00,Credit card,3,0.33,154
5744,WALM023,Midland,Fashion accessories,21,1,21-11-2023,18:29:00,Credit card,5,0.48,21
5745,WALM002,Dallas,Home and lifestyle,22,3,27-11-2020,16:15:00,Credit card,5,0.36,66
5746,WALM044,Pharr,Fashion accessories,73,1,03-12-2020,15:06:00,Credit card,3,0.48,73
5747,WALM088,Cleburne,Home and lifestyle,78,2,08-11-2023,16:20:00,Credit card,7,0.33,156
5748,WALM044,Pharr,Fashion accessories,75,1,24-12-2023,16:00:00,Credit card,5,0.48,75
5749,WALM024,Carrollton,Home and lifestyle,52,3,22-11-2023,17:28:00,Credit card,6,0.48,156
5750,WALM079,La Porte,Fashion accessories,75,1,29-12-2021,16:37:00,Credit card,3,0.33,75
5751,WALM096,Eagle Pass,Home and lifestyle,58,3,06-12-2022,16:44:00,Credit card,4,0.18,174
5752,WALM022,Mesquite,Fashion accessories,26,2,08-12-2020,18:43:00,Credit card,4,0.48,52
5753,WALM067,Haltom City,Home and lifestyle,78,3,09-11-2020,15:36:00,Credit card,6,0.33,234
5754,WALM098,Mineral Wells,Fashion accessories,64,1,18-12-2022,18:03:00,Credit card,7,0.18,64
5755,WALM001,Houston,Home and lifestyle,74,3,15-12-2021,20:47:00,Credit card,3,0.36,222
5756,WALM047,Flower Mound,Fashion accessories,34,2,28-12-2022,17:59:00,Credit card,6,0.48,68
5757,WALM053,Conroe,Home and lifestyle,31,2,15-11-2023,15:03:00,Credit card,4,0.57,62
5758,WALM022,Mesquite,Fashion accessories,57,1,08-11-2020,15:23:00,Credit card,4,0.48,57
5759,WALM034,College Station,Home and lifestyle,24,3,28-11-2021,15:51:00,Credit card,5,0.48,72
5760,WALM001,Houston,Fashion accessories,65,2,04-12-2022,16:18:00,Credit card,5,0.36,130
5761,WALM063,Georgetown,Home and lifestyle,49,3,05-11-2021,19:30:00,Credit card,6,0.33,147
5762,WALM078,Del Rio,Fashion accessories,64,3,06-11-2022,15:36:00,Credit card,6,0.33,192
5763,WALM081,Friendswood,Home and lifestyle,77,2,29-12-2022,19:48:00,Credit card,4,0.33,154
5764,WALM064,Bedford,Fashion accessories,67,1,29-12-2020,20:10:00,Credit card,5,0.33,67
5765,WALM016,Brownsville,Home and lifestyle,59,1,29-11-2022,20:14:00,Credit card,3,0.48,59
5766,WALM027,Abilene,Fashion accessories,82,3,15-12-2022,16:22:00,Credit card,5,0.48,246
5767,WALM028,Odessa,Home and lifestyle,41,2,16-12-2023,19:11:00,Credit card,5,0.48,82
5768,WALM033,Pearland,Fashion accessories,21,1,19-11-2021,17:22:00,Credit card,6,0.48,21
5769,WALM067,Haltom City,Home and lifestyle,56,3,30-12-2020,19:43:00,Credit card,4,0.33,168
5770,WALM019,Pasadena,Fashion accessories,46,2,20-12-2021,16:26:00,Credit card,6,0.48,92
5771,WALM095,Big Spring,Home and lifestyle,23,3,29-12-2022,16:36:00,Credit card,5,0.33,69
5772,WALM079,La Porte,Fashion accessories,67,2,22-12-2021,16:28:00,Credit card,4,0.33,134
5773,WALM044,Pharr,Home and lifestyle,37,2,08-11-2023,16:41:00,Credit card,4,0.48,74
5774,WALM016,Brownsville,Fashion accessories,72,2,06-12-2023,19:35:00,Credit card,5,0.48,144
5775,WALM060,DeSoto,Home and lifestyle,75,1,17-12-2022,15:04:00,Credit card,4,0.33,75
5776,WALM043,Baytown,Fashion accessories,81,1,08-12-2021,20:44:00,Credit card,5,0.48,81
5777,WALM020,Killeen,Home and lifestyle,31,3,11-12-2023,17:13:00,Credit card,4,0.48,93
5778,WALM033,Pearland,Fashion accessories,73,1,01-12-2023,17:01:00,Credit card,6,0.48,73
5779,WALM088,Cleburne,Home and lifestyle,46,1,23-11-2020,16:24:00,Credit card,4,0.33,46
5780,WALM026,Denton,Fashion accessories,34,1,05-11-2021,20:14:00,Credit card,6,0.48,34
5781,WALM043,Baytown,Home and lifestyle,64,2,04-12-2020,16:20:00,Credit card,4,0.48,128
5782,WALM045,Missouri City,Fashion accessories,33,2,05-11-2022,15:21:00,Ewallet,4,0.48,66
5783,WALM040,Edinburg,Home and lifestyle,25,2,02-12-2022,15:17:00,Credit card,5,0.48,50
5784,WALM051,New Braunfels,Fashion accessories,16,3,05-11-2021,18:59:00,Credit card,5,0.57,48
5785,WALM070,Hurst,Home and lifestyle,76,2,25-11-2021,16:45:00,Credit card,4,0.33,152
5786,WALM067,Haltom City,Fashion accessories,83,2,20-12-2022,20:08:00,Credit card,7,0.33,166
5787,WALM091,Little Elm,Home and lifestyle,59,1,11-12-2023,18:25:00,Credit card,6,0.33,59
5788,WALM049,North Richland Hills,Fashion accessories,70,3,10-11-2022,15:44:00,Credit card,7,0.48,210
5789,WALM071,Lufkin,Home and lifestyle,37,1,27-12-2020,17:32:00,Credit card,3,0.33,37
5790,WALM077,Coppell,Fashion accessories,38,1,21-11-2023,20:57:00,Credit card,7,0.33,38
5791,WALM078,Del Rio,Home and lifestyle,83,2,06-11-2020,18:09:00,Credit card,3,0.33,166
5792,WALM098,Mineral Wells,Fashion accessories,43,3,18-12-2022,21:00:00,Credit card,6,0.18,129
5793,WALM006,El Paso,Home and lifestyle,70,2,16-12-2023,16:07:00,Credit card,6,0.48,140
5794,WALM015,Grand Prairie,Fashion accessories,79,2,28-11-2023,19:54:00,Credit card,5,0.48,158
5795,WALM008,Corpus Christi,Home and lifestyle,30,1,31-12-2022,16:56:00,Credit card,7,0.48,30
5796,WALM016,Brownsville,Fashion accessories,34,1,19-11-2023,18:18:00,Credit card,3,0.48,34
5797,WALM048,Harlingen,Home and lifestyle,21,1,05-12-2021,18:27:00,Credit card,6,0.48,21
5798,WALM017,McKinney,Fashion accessories,30,3,01-12-2022,16:20:00,Credit card,3,0.48,90
5799,WALM090,Brownwood,Home and lifestyle,37,1,11-12-2020,19:28:00,Credit card,6,0.33,37
5800,WALM009,Plano,Fashion accessories,24,1,12-11-2022,19:20:00,Credit card,7,0.48,24
5801,WALM022,Mesquite,Home and lifestyle,78,3,17-11-2020,18:35:00,Credit card,3,0.48,234
5802,WALM026,Denton,Fashion accessories,46,2,13-11-2022,20:04:00,Credit card,7,0.48,92
5803,WALM007,Arlington,Home and lifestyle,70,3,01-12-2023,15:37:00,Credit card,3,0.48,210
5804,WALM023,Midland,Fashion accessories,69,3,12-12-2022,20:08:00,Credit card,3,0.48,207
5805,WALM070,Hurst,Home and lifestyle,64,2,04-11-2021,20:07:00,Credit card,4,0.33,128
5806,WALM007,Arlington,Fashion accessories,63,3,26-12-2023,15:32:00,Credit card,4,0.48,189
5807,WALM037,League City,Home and lifestyle,19,2,12-11-2023,20:59:00,Credit card,5,0.48,38
5808,WALM070,Hurst,Fashion accessories,52,2,24-12-2022,20:52:00,Credit card,3,0.33,104
5809,WALM092,Lake Jackson,Home and lifestyle,70,1,11-11-2022,19:45:00,Credit card,6,0.33,70
5810,WALM049,North Richland Hills,Fashion accessories,51,3,07-12-2023,16:35:00,Credit card,5,0.48,153
5811,WALM060,DeSoto,Home and lifestyle,60,2,09-12-2023,17:54:00,Credit card,6,0.33,120
5812,WALM012,Garland,Fashion accessories,18,2,22-12-2023,15:48:00,Credit card,4,0.48,36
5813,WALM058,Port Arthur,Home and lifestyle,40,1,27-11-2023,20:31:00,Credit card,5,0.33,40
5814,WALM061,Cedar Park,Fashion accessories,76,2,25-12-2021,20:32:00,Credit card,6,0.33,152
5815,WALM088,Cleburne,Home and lifestyle,38,3,02-11-2020,17:23:00,Credit card,7,0.33,114
5816,WALM043,Baytown,Fashion accessories,60,3,26-11-2022,20:00:00,Credit card,4,0.48,180
5817,WALM021,McAllen,Home and lifestyle,17,1,16-11-2021,15:49:00,Credit card,6,0.48,17
5818,WALM013,Irving,Fashion accessories,30,3,12-11-2020,20:16:00,Credit card,3,0.48,90
5819,WALM018,Frisco,Home and lifestyle,66,2,26-12-2022,17:00:00,Credit card,4,0.48,132
5820,WALM007,Arlington,Fashion accessories,56,2,19-12-2023,18:23:00,Credit card,3,0.48,112
5821,WALM017,McKinney,Home and lifestyle,54,2,24-11-2022,18:18:00,Credit card,4,0.48,108
5822,WALM001,Houston,Fashion accessories,59,2,13-12-2020,17:52:00,Credit card,3,0.36,118
5823,WALM091,Little Elm,Home and lifestyle,62,3,31-12-2023,19:27:00,Credit card,3,0.33,186
5824,WALM097,Alice,Fashion accessories,43,3,15-12-2023,17:01:00,Credit card,3,0.18,129
5825,WALM023,Midland,Home and lifestyle,49,2,28-11-2023,15:40:00,Credit card,6,0.48,98
5826,WALM027,Abilene,Fashion accessories,49,2,14-11-2020,19:46:00,Credit card,5,0.48,98
5827,WALM088,Cleburne,Home and lifestyle,35,2,25-11-2022,18:37:00,Credit card,7,0.33,70
5828,WALM024,Carrollton,Fashion accessories,52,1,21-11-2023,18:40:00,Credit card,5,0.48,52
5829,WALM093,Angleton,Home and lifestyle,51,2,03-11-2022,17:53:00,Credit card,6,0.33,102
5830,WALM051,New Braunfels,Fashion accessories,42,2,11-11-2022,17:41:00,Credit card,5,0.57,84
5831,WALM008,Corpus Christi,Home and lifestyle,56,1,24-11-2020,17:51:00,Credit card,5,0.48,56
5832,WALM068,Burleson,Fashion accessories,57,2,21-11-2020,20:51:00,Credit card,3,0.33,114
5833,WALM058,Port Arthur,Home and lifestyle,74,1,15-12-2022,19:20:00,Credit card,7,0.33,74
5834,WALM092,Lake Jackson,Fashion accessories,67,2,21-11-2021,16:35:00,Credit card,6,0.33,134
5835,WALM010,Laredo,Home and lifestyle,40,1,12-11-2020,15:08:00,Credit card,7,0.48,40
5836,WALM096,Eagle Pass,Fashion accessories,69,3,30-11-2023,19:54:00,Credit card,5,0.18,207
5837,WALM097,Alice,Home and lifestyle,34,1,02-11-2020,16:47:00,Credit card,5,0.18,34
5838,WALM018,Frisco,Fashion accessories,72,1,01-12-2021,20:28:00,Credit card,3,0.48,72
5839,WALM093,Angleton,Home and lifestyle,67,2,23-12-2021,18:02:00,Credit card,6,0.33,134
5840,WALM018,Frisco,Fashion accessories,84,2,26-11-2022,17:16:00,Credit card,7,0.48,168
5841,WALM007,Arlington,Home and lifestyle,28,1,11-12-2020,20:14:00,Credit card,6,0.48,28
5842,WALM006,El Paso,Fashion accessories,41,2,09-12-2023,15:20:00,Credit card,5,0.48,82
5843,WALM058,Port Arthur,Home and lifestyle,24,3,14-12-2022,19:31:00,Credit card,6,0.33,72
5844,WALM076,Huntsville,Fashion accessories,58,1,09-11-2023,20:00:00,Credit card,6,0.33,58
5845,WALM069,Rockwall,Home and lifestyle,48,2,08-11-2021,19:37:00,Credit card,4,0.33,96
5846,WALM006,El Paso,Fashion accessories,85,3,20-11-2021,20:34:00,Credit card,4,0.48,255
5847,WALM006,El Paso,Home and lifestyle,28,3,29-12-2020,18:53:00,Credit card,4,0.48,84
5848,WALM061,Cedar Park,Fashion accessories,56,2,10-11-2021,16:52:00,Credit card,6,0.33,112
5849,WALM027,Abilene,Home and lifestyle,35,1,14-12-2022,19:36:00,Credit card,6,0.48,35
5850,WALM059,Pflugerville,Fashion accessories,48,2,03-12-2023,18:29:00,Credit card,4,0.33,96
5851,WALM022,Mesquite,Home and lifestyle,45,1,13-11-2023,19:13:00,Credit card,4,0.48,45
5852,WALM017,McKinney,Fashion accessories,33,1,20-11-2022,15:08:00,Credit card,6,0.48,33
5853,WALM014,Amarillo,Home and lifestyle,41,1,24-11-2020,17:47:00,Credit card,4,0.48,41
5854,WALM002,Dallas,Fashion accessories,62,2,13-12-2020,17:03:00,Credit card,5,0.36,124
5855,WALM052,Mansfield,Home and lifestyle,65,2,02-11-2021,20:13:00,Credit card,4,0.57,130
5856,WALM022,Mesquite,Fashion accessories,61,1,22-11-2021,19:30:00,Credit card,6,0.48,61
5857,WALM096,Eagle Pass,Home and lifestyle,52,3,08-11-2020,16:17:00,Credit card,6,0.18,156
5858,WALM083,Farmers Branch,Fashion accessories,60,1,30-12-2020,19:41:00,Credit card,3,0.33,60
5859,WALM094,Alamo,Home and lifestyle,61,1,28-11-2020,20:55:00,Credit card,7,0.33,61
5860,WALM064,Bedford,Fashion accessories,50,3,11-12-2021,15:33:00,Credit card,5,0.33,150
5861,WALM066,Grapevine,Home and lifestyle,48,3,18-12-2020,17:39:00,Credit card,7,0.33,144
5862,WALM078,Del Rio,Fashion accessories,24,3,14-12-2023,16:55:00,Credit card,5,0.33,72
5863,WALM006,El Paso,Home and lifestyle,47,2,10-12-2021,19:04:00,Credit card,4,0.48,94
5864,WALM015,Grand Prairie,Fashion accessories,78,2,31-12-2022,20:53:00,Credit card,4,0.48,156
5865,WALM078,Del Rio,Home and lifestyle,43,3,31-12-2022,20:19:00,Credit card,6,0.33,129
5866,WALM002,Dallas,Fashion accessories,64,3,23-12-2021,17:41:00,Credit card,3,0.36,192
5867,WALM033,Pearland,Home and lifestyle,60,3,23-12-2022,19:32:00,Credit card,7,0.48,180
5868,WALM083,Farmers Branch,Fashion accessories,56,1,17-11-2021,16:18:00,Credit card,4,0.33,56
5869,WALM023,Midland,Home and lifestyle,29,2,20-12-2021,20:18:00,Credit card,6,0.48,58
5870,WALM085,Kerrville,Fashion accessories,59,3,27-12-2021,20:42:00,Credit card,7,0.33,177
5871,WALM016,Brownsville,Home and lifestyle,44,2,08-11-2022,19:12:00,Credit card,6,0.48,88
5872,WALM030,Richardson,Fashion accessories,30,3,16-11-2023,18:44:00,Credit card,6,0.48,90
5873,WALM095,Big Spring,Home and lifestyle,53,3,07-12-2023,18:05:00,Credit card,3,0.33,159
5874,WALM061,Cedar Park,Fashion accessories,21,3,24-11-2021,18:27:00,Credit card,5,0.33,63
5875,WALM094,Alamo,Home and lifestyle,21,1,13-12-2022,19:52:00,Credit card,3,0.33,21
5876,WALM067,Haltom City,Fashion accessories,29,1,23-12-2020,17:42:00,Credit card,7,0.33,29
5877,WALM012,Garland,Home and lifestyle,15,1,24-12-2021,16:27:00,Credit card,6,0.48,15
5878,WALM030,Richardson,Fashion accessories,28,3,11-12-2023,16:37:00,Credit card,3,0.48,84
5879,WALM091,Little Elm,Home and lifestyle,68,2,13-12-2020,20:39:00,Credit card,6,0.33,136
5880,WALM097,Alice,Fashion accessories,72,3,01-12-2021,20:18:00,Credit card,5,0.18,216
5881,WALM057,Euless,Home and lifestyle,19,2,11-12-2021,19:07:00,Credit card,5,0.33,38
5882,WALM059,Pflugerville,Fashion accessories,78,1,17-12-2021,17:19:00,Credit card,4,0.33,78
5883,WALM028,Odessa,Home and lifestyle,64,2,16-11-2023,16:49:00,Credit card,3,0.48,128
5884,WALM066,Grapevine,Fashion accessories,36,2,07-11-2022,20:50:00,Credit card,5,0.33,72
5885,WALM091,Little Elm,Home and lifestyle,68,1,23-12-2023,18:08:00,Credit card,6,0.33,68
5886,WALM085,Kerrville,Fashion accessories,77,1,02-12-2022,19:37:00,Credit card,5,0.33,77
5887,WALM085,Kerrville,Home and lifestyle,52,3,24-11-2020,18:32:00,Credit card,6,0.33,156
5888,WALM041,Mission,Fashion accessories,37,2,24-11-2023,15:03:00,Ewallet,6,0.48,74
5889,WALM041,Mission,Home and lifestyle,69,1,11-11-2023,18:21:00,Ewallet,7,0.48,69
5890,WALM023,Midland,Fashion accessories,46,1,01-12-2020,18:25:00,Credit card,5,0.48,46
5891,WALM005,Fort Worth,Home and lifestyle,24,1,09-12-2022,15:33:00,Credit card,5,0.48,24
5892,WALM011,Lubbock,Fashion accessories,34,1,09-11-2022,15:25:00,Credit card,5,0.48,34
5893,WALM002,Dallas,Home and lifestyle,23,1,09-11-2021,20:26:00,Credit card,6,0.36,23
5894,WALM001,Houston,Fashion accessories,69,2,26-12-2020,20:21:00,Credit card,7,0.36,138
5895,WALM067,Haltom City,Home and lifestyle,15,3,27-12-2020,20:31:00,Credit card,4,0.33,45
5896,WALM095,Big Spring,Fashion accessories,83,3,07-12-2021,17:29:00,Credit card,4,0.33,249
5897,WALM006,El Paso,Home and lifestyle,85,2,07-11-2023,18:24:00,Credit card,3,0.48,170
5898,WALM049,North Richland Hills,Fashion accessories,53,3,15-11-2023,17:30:00,Credit card,7,0.48,159
5899,WALM031,Lewisville,Home and lifestyle,27,3,04-12-2022,20:48:00,Credit card,4,0.48,81
5900,WALM064,Bedford,Fashion accessories,80,2,05-11-2022,16:56:00,Credit card,6,0.33,160
5901,WALM031,Lewisville,Home and lifestyle,15,2,16-12-2022,17:50:00,Credit card,3,0.48,30
5902,WALM081,Friendswood,Fashion accessories,82,1,08-11-2020,15:26:00,Credit card,7,0.33,82
5903,WALM018,Frisco,Home and lifestyle,73,1,15-11-2021,16:01:00,Credit card,4,0.48,73
5904,WALM008,Corpus Christi,Fashion accessories,17,2,23-11-2020,20:26:00,Credit card,4,0.48,34
5905,WALM012,Garland,Home and lifestyle,52,2,10-12-2023,19:57:00,Credit card,7,0.48,104
5906,WALM020,Killeen,Fashion accessories,79,3,12-11-2020,15:49:00,Credit card,3,0.48,237
5907,WALM039,Longview,Home and lifestyle,29,3,17-11-2023,19:32:00,Credit card,7,0.48,87
5908,WALM011,Lubbock,Fashion accessories,69,3,19-12-2021,16:14:00,Credit card,5,0.48,207
5909,WALM041,Mission,Home and lifestyle,79,3,01-11-2021,15:02:00,Ewallet,4,0.48,237
5910,WALM019,Pasadena,Fashion accessories,75,2,30-11-2021,19:24:00,Credit card,6,0.48,150
5911,WALM095,Big Spring,Home and lifestyle,40,2,26-11-2020,17:10:00,Credit card,7,0.33,80
5912,WALM023,Midland,Fashion accessories,39,2,05-11-2020,20:48:00,Credit card,3,0.48,78
5913,WALM022,Mesquite,Home and lifestyle,40,3,18-11-2022,15:19:00,Credit card,4,0.48,120
5914,WALM022,Mesquite,Fashion accessories,46,3,14-12-2022,16:19:00,Credit card,6,0.48,138
5915,WALM018,Frisco,Home and lifestyle,46,3,29-11-2023,18:34:00,Credit card,3,0.48,138
5916,WALM031,Lewisville,Fashion accessories,67,2,10-12-2023,17:09:00,Credit card,7,0.48,134
5917,WALM082,Weslaco,Home and lifestyle,51,2,16-12-2021,15:08:00,Cash,6,0.33,102
5918,WALM009,Plano,Fashion accessories,21,3,01-12-2022,18:14:00,Credit card,3,0.48,63
5919,WALM009,Plano,Home and lifestyle,43,2,25-11-2021,16:18:00,Credit card,4,0.48,86
5920,WALM065,Texas City,Fashion accessories,73,1,23-11-2022,19:38:00,Credit card,6,0.33,73
5921,WALM009,Plano,Home and lifestyle,83,2,19-12-2021,19:44:00,Credit card,3,0.48,166
5922,WALM084,Schertz,Fashion accessories,74,3,18-11-2020,17:09:00,Credit card,5,0.33,222
5923,WALM073,Seguin,Home and lifestyle,80,2,28-12-2022,20:21:00,Credit card,6,0.33,160
5924,WALM054,Sherman,Fashion accessories,81,3,06-12-2021,16:55:00,Credit card,5,0.21,243
5925,WALM003,San Antonio,Home and lifestyle,35,3,20-11-2023,17:07:00,Credit card,6,0.36,105
5926,WALM058,Port Arthur,Fashion accessories,34,1,02-11-2022,19:45:00,Credit card,7,0.33,34
5927,WALM009,Plano,Home and lifestyle,47,2,10-12-2022,19:47:00,Credit card,3,0.48,94
5928,WALM029,Round Rock,Fashion accessories,78,2,17-11-2020,17:45:00,Credit card,5,0.48,156
5929,WALM055,Waxahachie,Home and lifestyle,80,2,01-12-2022,18:02:00,Credit card,7,0.33,160
5930,WALM050,Victoria,Fashion accessories,64,2,26-12-2022,16:55:00,Ewallet,3,0.48,128
5931,WALM009,Plano,Home and lifestyle,65,1,05-12-2023,16:16:00,Credit card,5,0.48,65
5932,WALM046,Temple,Fashion accessories,34,1,20-12-2021,18:55:00,Credit card,6,0.48,34
5933,WALM074,Weslaco,Home and lifestyle,29,3,10-12-2020,17:48:00,Cash,3,0.33,87
5934,WALM074,Weslaco,Fashion accessories,66,2,27-11-2023,16:04:00,Cash,4,0.33,132
5935,WALM082,Weslaco,Home and lifestyle,84,3,23-12-2020,16:59:00,Cash,4,0.33,252
5936,WALM056,Rowlett,Fashion accessories,78,2,20-11-2023,19:28:00,Credit card,6,0.33,156
5937,WALM073,Seguin,Home and lifestyle,39,2,30-11-2022,15:47:00,Credit card,5,0.33,78
5938,WALM069,Rockwall,Fashion accessories,32,2,15-11-2022,15:42:00,Credit card,4,0.33,64
5939,WALM025,Waco,Home and lifestyle,56,3,19-11-2020,19:46:00,Credit card,7,0.48,168
5940,WALM089,Southlake,Fashion accessories,53,3,13-11-2023,17:09:00,Credit card,7,0.33,159
5941,WALM025,Waco,Home and lifestyle,49,1,09-11-2022,16:06:00,Credit card,4,0.48,49
5942,WALM074,Weslaco,Fashion accessories,77,3,25-12-2023,19:22:00,Cash,3,0.33,231
5943,WALM035,San Angelo,Home and lifestyle,28,3,12-11-2020,15:14:00,Credit card,7,0.48,84
5944,WALM074,Weslaco,Fashion accessories,54,3,07-12-2022,18:59:00,Cash,7,0.33,162
5945,WALM029,Round Rock,Home and lifestyle,65,1,27-12-2021,18:49:00,Credit card,6,0.48,65
5946,WALM035,San Angelo,Fashion accessories,22,2,13-12-2020,15:05:00,Credit card,3,0.48,44
5947,WALM056,Rowlett,Home and lifestyle,21,1,14-11-2023,15:38:00,Credit card,4,0.33,21
5948,WALM030,Richardson,Fashion accessories,40,3,29-11-2023,17:59:00,Credit card,5,0.48,120
5949,WALM075,San Marcos,Home and lifestyle,82,1,09-12-2023,15:32:00,Credit card,3,0.33,82
5950,WALM084,Schertz,Fashion accessories,82,2,30-12-2021,17:33:00,Credit card,7,0.33,164
5951,WALM009,Plano,Home and lifestyle,32,3,29-12-2023,19:54:00,Credit card,5,0.48,96
5952,WALM030,Richardson,Fashion accessories,22,1,11-11-2023,15:05:00,Credit card,5,0.48,22
5953,WALM003,San Antonio,Home and lifestyle,69,1,09-12-2023,18:07:00,Credit card,5,0.36,69
5954,WALM073,Seguin,Fashion accessories,80,1,04-11-2021,15:49:00,Credit card,6,0.33,80
5955,WALM087,Waxahachie,Home and lifestyle,42,2,05-11-2022,20:40:00,Credit card,7,0.33,84
5956,WALM055,Waxahachie,Fashion accessories,49,1,21-11-2020,15:07:00,Credit card,3,0.33,49
5957,WALM084,Schertz,Home and lifestyle,39,1,29-12-2023,20:03:00,Credit card,6,0.33,39
5958,WALM054,Sherman,Fashion accessories,71,2,23-11-2021,15:36:00,Credit card,4,0.21,142
5959,WALM058,Port Arthur,Home and lifestyle,17,3,01-11-2022,16:16:00,Credit card,7,0.33,51
5960,WALM084,Schertz,Fashion accessories,44,2,07-11-2023,17:03:00,Credit card,5,0.33,88
5961,WALM009,Plano,Home and lifestyle,70,1,09-12-2023,19:15:00,Credit card,5,0.48,70
5962,WALM003,San Antonio,Fashion accessories,75,1,20-11-2020,19:35:00,Credit card,7,0.48,75
5963,WALM009,Plano,Home and lifestyle,20,1,11-12-2022,17:27:00,Credit card,6,0.48,20
5964,WALM058,Port Arthur,Fashion accessories,15,1,15-11-2023,20:14:00,Credit card,5,0.33,15
5965,WALM055,Waxahachie,Home and lifestyle,25,3,25-11-2023,19:10:00,Credit card,3,0.33,75
5966,WALM029,Round Rock,Fashion accessories,85,1,22-11-2022,16:03:00,Credit card,3,0.48,85
5967,WALM087,Waxahachie,Home and lifestyle,82,1,29-11-2020,15:47:00,Credit card,6,0.33,82
5968,WALM099,Weatherford,Fashion accessories,23,2,12-12-2021,20:15:00,Credit card,5,0.18,46
5969,WALM038,Sugar Land,Home and lifestyle,80,3,13-11-2023,20:11:00,Credit card,4,0.48,240
5970,WALM025,Waco,Fashion accessories,72,2,12-11-2023,18:57:00,Credit card,7,0.48,144
5971,WALM084,Schertz,Home and lifestyle,48,1,22-11-2022,19:53:00,Credit card,7,0.33,48
5972,WALM087,Waxahachie,Fashion accessories,22,1,25-12-2023,17:45:00,Credit card,3,0.33,22
5973,WALM050,Victoria,Home and lifestyle,21,2,26-12-2022,17:35:00,Credit card,3,0.48,42
5974,WALM056,Rowlett,Fashion accessories,22,2,23-11-2022,20:10:00,Credit card,7,0.33,44
5975,WALM074,Weslaco,Home and lifestyle,26,1,16-12-2022,19:34:00,Cash,4,0.33,26
5976,WALM009,Plano,Fashion accessories,54,2,08-12-2021,18:22:00,Credit card,3,0.48,108
5977,WALM035,San Angelo,Home and lifestyle,16,3,01-12-2021,15:45:00,Credit card,4,0.48,48
5978,WALM058,Port Arthur,Fashion accessories,83,2,21-11-2023,15:01:00,Credit card,6,0.33,166
5979,WALM056,Rowlett,Home and lifestyle,40,3,11-12-2023,17:14:00,Credit card,6,0.33,120
5980,WALM003,San Antonio,Fashion accessories,41,3,13-11-2022,15:32:00,Credit card,4,0.48,123
5981,WALM089,Southlake,Home and lifestyle,28,1,14-12-2021,19:30:00,Credit card,6,0.33,28
5982,WALM050,Victoria,Fashion accessories,72,3,17-11-2022,20:27:00,Ewallet,7,0.48,216
5983,WALM058,Port Arthur,Home and lifestyle,49,2,16-11-2023,20:44:00,Credit card,7,0.33,98
5984,WALM082,Weslaco,Fashion accessories,60,3,09-12-2023,18:11:00,Cash,7,0.33,180
5985,WALM099,Weatherford,Home and lifestyle,35,2,22-11-2021,18:39:00,Credit card,5,0.18,70
5986,WALM075,San Marcos,Fashion accessories,50,2,31-12-2023,17:51:00,Credit card,4,0.33,100
5987,WALM055,Waxahachie,Home and lifestyle,32,1,11-11-2020,17:25:00,Credit card,6,0.33,32
5988,WALM009,Plano,Fashion accessories,26,1,26-11-2021,18:58:00,Credit card,3,0.48,26
5989,WALM030,Richardson,Home and lifestyle,50,1,22-12-2020,18:09:00,Credit card,5,0.48,50
5990,WALM069,Rockwall,Fashion accessories,31,2,25-12-2021,19:29:00,Credit card,4,0.33,62
5991,WALM029,Round Rock,Home and lifestyle,81,2,31-12-2020,19:52:00,Credit card,7,0.48,162
